Index, Matrix, , , , , , Eig.val, CR, Eig.vec, , , , , Found vector, , , , , LP. vec, , , , , Vec2, , , , , Vec3, , , , , 
1, 1, 2, 1, 3, 5, 1, 4.2277239245, 0.0858687498, , 1.0000000000, 1.6560413753, 0.5018811970, 0.5679201552, , 0.4446667023, 0.6768873385, 0.2179493663, 0.2606416658, , 0.2771322215, 0.4218604426, 0.1385661108, 0.1624412251, , 0.2706699457, 0.4120233383, 0.1586533580, 0.1586533580, , 0.2765641486, 0.4209957020, 0.1403319007, 0.1621082488
2, 1, 3, 2, 4, 6, 1, 4.1031411408, 0.0388918329, , 1.0000000000, 1.4167691046, 0.3325363226, 0.3443815341, , 0.5007693372, 0.6827167364, 0.1655288179, 0.1769504674, , 0.3278660243, 0.4469914698, 0.1092886748, 0.1158538311, , 0.3257275718, 0.4440760412, 0.1150981935, 0.1150981935, , 0.3270617165, 0.4458949283, 0.1114737321, 0.1155696232
3, 1, 3, 2, 4, 7, 1, 4.1364976259, 0.0514696930, , 1.0000000000, 1.4813632080, 0.3302581966, 0.3321799141, , 0.4941561487, 0.6896452327, 0.1618327316, 0.1695532491, , 0.3255153315, 0.4542897971, 0.1085051105, 0.1116897609, , 0.3238741515, 0.4519993632, 0.1129998408, 0.1111266445, , 0.3244819699, 0.4528476357, 0.1113351972, 0.1113351972
4, 1, 3, 2, 4, 8, 1, 4.1707397172, 0.0643814922, , 1.0000000000, 1.5419439245, 0.3282600409, 0.3220078349, , 0.4889960433, 0.6948314104, 0.1589329734, 0.1638558549, , 0.3236922441, 0.4599455181, 0.1078974147, 0.1084648232, , 0.3214137533, 0.4567079316, 0.1141769829, 0.1077013322, , 0.3235086825, 0.4596846891, 0.1084033142, 0.1084033142
5, 1, 3, 2, 4, 9, 1, 4.2051710023, 0.0773646313, , 1.0000000000, 1.5991515744, 0.3264771759, 0.3132939501, , 0.4848753785, 0.6988415749, 0.1566066591, 0.1593395447, , 0.3227347282, 0.4651513682, 0.1060569518, 0.1060569518, , 0.3194663035, 0.4604406505, 0.1151101626, 0.1049828834, , 0.3222445006, 0.4644448125, 0.1074148335, 0.1058958534
6, 1, 4, 3, 5, 7, 1, 4.0609316151, 0.0229757221, , 1.0000000000, 1.3090946223, 0.2493624307, 0.2514624233, , 0.5295605820, 0.6788800565, 0.1318190409, 0.1355501440, , 0.3586883114, 0.4598271649, 0.0896720778, 0.0918124459, , 0.3578675939, 0.4587750309, 0.0917550062, 0.0916023691, , 0.3579222261, 0.4588450676, 0.0916163532, 0.0916163532
7, 1, 4, 3, 5, 8, 1, 4.0834992549, 0.0314853902, , 1.0000000000, 1.3592224566, 0.2482782406, 0.2437212786, , 0.5221948616, 0.6856157003, 0.1292038664, 0.1301471540, , 0.3556931608, 0.4670073060, 0.0886497666, 0.0886497666, , 0.3540110086, 0.4647987244, 0.0929597449, 0.0882305221, , 0.3555958969, 0.4668796034, 0.0888989742, 0.0886255254
8, 1, 5, 2, 3, 3, 2, 4.2277239245, 0.0858687498, , 1.0000000000, 0.9091823511, 0.3429383853, 0.3019248235, , 0.5967117123, 0.5738920500, 0.2245918803, 0.1971447472, , 0.3706554250, 0.3673772537, 0.1395082368, 0.1224590846, , 0.3526198181, 0.3981598468, 0.1327199489, 0.1165003861, , 0.3694443232, 0.3694443232, 0.1390523992, 0.1220589544
9, 1, 5, 4, 6, 8, 1, 4.0407051021, 0.0153488319, , 1.0000000000, 1.2464771092, 0.1995716701, 0.1990924106, , 0.5474747191, 0.6737748002, 0.1092208023, 0.1104075876, , 0.3798868543, 0.4675251303, 0.0759773709, 0.0766106446, , 0.3791499823, 0.4666182650, 0.0777697108, 0.0764620418, , 0.3796464341, 0.4672292463, 0.0765621598, 0.0765621598
10, 1, 6, 2, 4, 3, 1, 4.1031411408, 0.0388918329, , 1.0000000000, 0.9656043942, 0.2419796797, 0.3428293342, , 0.5970309342, 0.5939122911, 0.1505622744, 0.2125005313, , 0.3834188387, 0.3834188387, 0.0966924980, 0.1364698247, , 0.3737059827, 0.3990382173, 0.0942430609, 0.1330127391, , 0.3821382349, 0.3854781954, 0.0963695489, 0.1360140209
11, 1, 6, 5, 7, 9, 1, 4.0292664192, 0.0110356030, , 1.0000000000, 1.2052452532, 0.1663760859, 0.1651529301, , 0.5597472647, 0.6690039358, 0.0931441964, 0.0933472225, , 0.3954722087, 0.4726641483, 0.0659120348, 0.0659516082, , 0.3948359641, 0.4719037156, 0.0674148165, 0.0658455037, , 0.3954565592, 0.4726454442, 0.0659489983, 0.0659489983
12, 1, 7, 3, 4, 5, 2, 4.2056792644, 0.0775562837, , 1.0000000000, 0.9229441934, 0.2407689637, 0.1991174416, , 0.6104889557, 0.5996236439, 0.1604088516, 0.1321723465, , 0.4033466231, 0.4033466231, 0.1059812270, 0.0873255267, , 0.3903552073, 0.4225642679, 0.1025676713, 0.0845128536, , 0.3952138009, 0.4153771585, 0.1038442896, 0.0855647509
13, 1, 8, 2, 5, 3, 1, 4.1655356890, 0.0624191889, , 1.0000000000, 0.9331090901, 0.1992642532, 0.3191562869, , 0.6048857527, 0.5922814131, 0.1304259345, 0.2065728738, , 0.3910637199, 0.3910637199, 0.0843214621, 0.1335510981, , 0.3794732444, 0.4091115742, 0.0818223148, 0.1295928666, , 0.3873492059, 0.3968476937, 0.0835205358, 0.1322825646
14, 1, 8, 3, 4, 4, 2, 4.2512295419, 0.0947321048, , 1.0000000000, 0.8342334284, 0.2265565676, 0.2015145242, , 0.6317414624, 0.5729581142, 0.1650391268, 0.1436160227, , 0.4170294082, 0.3792190858, 0.1089467345, 0.0948047714, , 0.3947019658, 0.4124552314, 0.1031138079, 0.0897289949, , 0.4018358646, 0.4018358646, 0.1049775013, 0.0913507694
