Index, Matrix, , , , , , Eig.val, CR, Eig.vec, , , , , LP. vec, , , , , Vec2, , , , , Vec3, , , , , 
21, 1, 1, 0.25, 5, 0.5, 0.166667, 4.22772, 0.0858687, , 1, 1.76893, 0.59735, 3.44576, , 0.14484, 0.256213, 0.0865204, 0.512426, , 0.135754, 0.240139, 0.0810924, 0.543015, , 0.143877, 0.254509, 0.0859449, 0.515669
22, 1, 1, 0.2, 2, 0.142857, 0.333333, 4.20949, 0.0789934, , 1, 1.17375, 1.02125, 5.07245, , 0.122494, 0.141724, 0.12331, 0.612471, , 0.12321, 0.141608, 0.12321, 0.611972, , 0.13905, 0.13905, 0.120984, 0.600916
23, 1, 1, 0.2, 2, 0.125, 0.333333, 4.24605, 0.0927779, , 1, 1.14896, 1.03194, 5.32572, , 0.120856, 0.134562, 0.120856, 0.623726, , 0.124262, 0.134041, 0.120388, 0.621309, , 0.132743, 0.132743, 0.119222, 0.615293
24, 1, 1, 0.2, 4, 0.333333, 0.125, 4.16554, 0.0624192, , 1, 1.60167, 0.627308, 4.68277, , 0.124471, 0.199362, 0.0780816, 0.598086, , 0.12125, 0.194202, 0.0760609, 0.608487, , 0.121522, 0.194638, 0.0762315, 0.607609
25, 1, 1, 0.2, 5, 0.333333, 0.125, 4.22588, 0.0851727, , 1, 1.70847, 0.594689, 4.6136, , 0.124059, 0.211951, 0.0737766, 0.590213, , 0.118644, 0.2027, 0.0705564, 0.6081, , 0.120436, 0.205761, 0.071622, 0.602181
26, 1, 1, 0.2, 5, 0.333333, 0.111111, 4.22526, 0.0849405, , 1, 1.69762, 0.578767, 4.74435, , 0.120826, 0.205117, 0.0699299, 0.604128, , 0.117851, 0.200067, 0.0682082, 0.613874, , 0.119485, 0.20284, 0.0691538, 0.608521
27, 1, 1, 0.166667, 3, 0.25, 0.125, 4.10314, 0.0388918, , 1, 1.45845, 0.705831, 5.63315, , 0.113495, 0.165527, 0.0801086, 0.640869, , 0.109119, 0.159145, 0.0770198, 0.654716, , 0.111135, 0.162085, 0.0784424, 0.648338
28, 1, 1, 0.166667, 3, 0.25, 0.111111, 4.10314, 0.0388918, , 1, 1.45188, 0.685659, 5.79363, , 0.111794, 0.162311, 0.0766523, 0.649243, , 0.107429, 0.155974, 0.0736597, 0.662937, , 0.109439, 0.158892, 0.0750376, 0.656632
29, 1, 1, 0.166667, 4, 0.25, 0.111111, 4.1664, 0.0627469, , 1, 1.5752, 0.640374, 5.70495, , 0.111372, 0.175433, 0.0713195, 0.641876, , 0.105082, 0.165525, 0.0672917, 0.662101, , 0.108512, 0.170928, 0.0694883, 0.651071
30, 1, 1, 0.166667, 5, 0.333333, 0.111111, 4.22772, 0.0858687, , 1, 1.76893, 0.59735, 5.16864, , 0.115299, 0.203957, 0.068874, 0.61187, , 0.106766, 0.188862, 0.0637766, 0.640596, , 0.114385, 0.202339, 0.0683276, 0.614949
31, 1, 2, 3, 3, 2, 2, 4.10314, 0.0388918, , 1, 1.03562, 0.501198, 0.355041, , 0.34634, 0.357819, 0.17317, 0.122671, , 0.353758, 0.353758, 0.171205, 0.121279, , 0.360206, 0.350229, 0.169496, 0.120069
32, 1, 2, 3, 3, 9, 2, 4.10314, 0.0388918, , 1, 1.45845, 0.469429, 0.235277, , 0.316027, 0.460911, 0.148708, 0.074354, , 0.313114, 0.456661, 0.156557, 0.0736685, , 0.314477, 0.45865, 0.152883, 0.0739893
33, 1, 2, 3, 6, 4, 1, 4.10314, 0.0388918, , 1, 1.41677, 0.344382, 0.332536, , 0.323156, 0.457837, 0.111289, 0.107719, , 0.320992, 0.454771, 0.110544, 0.113693, , 0.322006, 0.456208, 0.110893, 0.110893
34, 1, 2, 3, 7, 4, 1, 4.1365, 0.0514697, , 1, 1.48136, 0.33218, 0.330258, , 0.317892, 0.470913, 0.105597, 0.105597, , 0.314082, 0.465269, 0.104332, 0.116317, , 0.317775, 0.470741, 0.105559, 0.105925
35, 1, 2, 3, 8, 5, 1, 4.16554, 0.0624192, , 1, 1.60635, 0.318491, 0.307403, , 0.308325, 0.495277, 0.0981989, 0.0981989, , 0.306921, 0.493021, 0.0977516, 0.102307, , 0.308061, 0.494853, 0.0981149, 0.0989706
36, 1, 2, 3, 9, 5, 1, 4.19656, 0.0741186, , 1, 1.66191, 0.30964, 0.305126, , 0.304768, 0.506496, 0.0943682, 0.0943682, , 0.302583, 0.502864, 0.0936917, 0.100861, , 0.30267, 0.503009, 0.0937187, 0.100602
37, 1, 2, 4, 3, 3, 3, 4.10314, 0.0388918, , 1, 1.06512, 0.51781, 0.250599, , 0.353463, 0.375582, 0.182589, 0.0883658, , 0.36095, 0.371233, 0.180475, 0.0873425, , 0.367454, 0.367454, 0.178638, 0.0864536
38, 1, 2, 5, 3, 3, 4, 4.16554, 0.0624192, , 1, 1.02611, 0.535843, 0.213549, , 0.366257, 0.366257, 0.191263, 0.0762237, , 0.375537, 0.360893, 0.188462, 0.0751075, , 0.376402, 0.360393, 0.188201, 0.0750035
39, 1, 2, 5, 3, 3, 5, 4.22772, 0.0858687, , 1, 1.04015, 0.580423, 0.205346, , 0.359922, 0.364625, 0.203468, 0.0719844, , 0.362918, 0.362918, 0.202516, 0.0716474, , 0.388664, 0.348252, 0.194332, 0.068752
40, 1, 2, 5, 4, 3, 4, 4.24605, 0.0927779, , 1, 1.13764, 0.509928, 0.21771, , 0.353486, 0.394312, 0.176743, 0.0754591, , 0.368521, 0.385142, 0.172633, 0.0737043, , 0.378845, 0.378845, 0.169811, 0.0724993
41, 1, 2, 5, 4, 3, 0.5, 4.22772, 0.0858687, , 1, 0.973966, 0.282656, 0.337689, , 0.381629, 0.381629, 0.10787, 0.128872, , 0.363508, 0.410991, 0.102748, 0.122753, , 0.379735, 0.384698, 0.107335, 0.128233
42, 1, 2, 5, 0.5, 3, 4, 4.16554, 0.0624192, , 1, 0.622531, 0.793083, 0.191368, , 0.382572, 0.238163, 0.303412, 0.0758529, , 0.381225, 0.237324, 0.302343, 0.0791081, , 0.382319, 0.238006, 0.303211, 0.0764639
43, 1, 2, 6, 3, 4, 1, 4.10314, 0.0388918, , 1, 0.965604, 0.342829, 0.24198, , 0.391738, 0.37917, 0.134299, 0.0947926, , 0.382658, 0.39356, 0.131187, 0.0925956, , 0.386876, 0.386876, 0.132632, 0.0936161
44, 1, 2, 6, 3, 4, 4, 4.10314, 0.0388918, , 1, 1.03562, 0.501198, 0.177521, , 0.368971, 0.3812, 0.184485, 0.0653433, , 0.376595, 0.376595, 0.182257, 0.0645539, , 0.383212, 0.372597, 0.180322, 0.0638687
45, 1, 2, 6, 3, 4, 5, 4.15021, 0.0566395, , 1, 1.04802, 0.540011, 0.170361, , 0.367612, 0.376909, 0.194209, 0.0612687, , 0.373438, 0.373438, 0.19242, 0.0607044, , 0.380502, 0.369227, 0.190251, 0.0600199
46, 1, 2, 6, 4, 4, 5, 4.22772, 0.0858687, , 1, 1.16085, 0.513365, 0.173358, , 0.357211, 0.403871, 0.178605, 0.0603131, , 0.360197, 0.401995, 0.177775, 0.0600329, , 0.385866, 0.385866, 0.170643, 0.0576243
47, 1, 2, 6, 6, 8, 2, 4.10314, 0.0388918, , 1, 1.41677, 0.344382, 0.166268, , 0.341551, 0.483899, 0.117624, 0.0569252, , 0.340339, 0.482182, 0.117206, 0.0602727, , 0.340908, 0.482988, 0.117402, 0.0587012
48, 1, 2, 6, 6, 9, 2, 4.10314, 0.0388918, , 1, 1.45188, 0.342829, 0.160934, , 0.338292, 0.491159, 0.115976, 0.0545732, , 0.337141, 0.489487, 0.115582, 0.0577908, , 0.337681, 0.490272, 0.115767, 0.0562802
49, 1, 2, 6, 7, 8, 2, 4.1365, 0.0514697, , 1, 1.48136, 0.33218, 0.165129, , 0.335612, 0.497163, 0.111483, 0.0557417, , 0.333476, 0.494, 0.110774, 0.0617499, , 0.335547, 0.497067, 0.111462, 0.0559245
50, 1, 2, 6, 7, 9, 2, 4.13419, 0.0505985, , 1, 1.51551, 0.330468, 0.159624, , 0.332092, 0.503289, 0.109746, 0.0548729, , 0.331745, 0.502762, 0.109631, 0.0558624, , 0.331934, 0.50305, 0.109694, 0.0553224
