43,1,1,2,1,3,6, 4.11794, 0.044473,1, 1.08446, 1.33785, 0.347814, 
44,1,1,2,1,3,7, 4.15707, 0.0592254,1, 1.08083, 1.40417, 0.336031, 
45,1,1,2,1,3,8, 4.19639, 0.0740529,1, 1.07772, 1.46634, 0.32616, 
46,1,1,2,1,3,9, 4.23537, 0.0887532,1, 1.075, 1.52503, 0.31767, 
47,1,1,2,1,4,4, 4.06065, 0.0228684,1, 1.17501, 1.17501, 0.355318, 
48,1,1,2,1,4,5, 4.08682, 0.0327359,1, 1.165, 1.2475, 0.33716, 
49,1,1,2,1,4,6, 4.11794, 0.044473,1, 1.15706, 1.31412, 0.323382, 
50,1,1,2,1,4,7, 4.15129, 0.0570461,1, 1.15047, 1.37617, 0.312321, 
51,1,1,2,1,4,8, 4.18552, 0.0699538,1, 1.14483, 1.43449, 0.303097, 
52,1,1,2,1,4,9, 4.21994, 0.0829336,1, 1.1399, 1.48966, 0.29519, 
53,1,1,2,1,5,5, 4.10673, 0.0402445,1, 1.23359, 1.23359, 0.31977, 
54,1,1,2,1,5,6, 4.13271, 0.050043,1, 1.2226, 1.29681, 0.306653, 
55,1,1,2,1,5,7, 4.16167, 0.0609607,1, 1.2135, 1.35583, 0.29617, 
56,1,1,2,1,5,8, 4.19205, 0.072418,1, 1.20571, 1.41143, 0.287455, 
57,1,1,2,1,5,9, 4.22304, 0.0841039,1, 1.19891, 1.46413, 0.280003, 
58,1,1,2,1,6,6, 4.1545, 0.0582583,1, 1.28316, 1.28316, 0.294094, 
59,1,1,2,1,6,7, 4.17989, 0.0678301,1, 1.27187, 1.33983, 0.284093, 
60,1,1,2,1,6,8, 4.20715, 0.0781126,1, 1.26222, 1.39333, 0.275801, 
61,1,1,2,1,6,9, 4.23537, 0.0887532,1, 1.25379, 1.44413, 0.268725, 
62,1,1,2,1,7,7, 4.20225, 0.0762615,1, 1.32662, 1.32662, 0.274505, 
63,1,1,2,1,7,8, 4.22688, 0.0855508,1, 1.31533, 1.3784, 0.266575, 
64,1,1,2,1,7,9, 4.25276, 0.0953096,1, 1.30547, 1.42766, 0.259817, 
65,1,1,2,1,8,8, 4.24923, 0.0939765,1, 1.36565, 1.36565, 0.258958, 
66,1,1,2,1, 0.5, 0.5, 4.24923, 0.0939765,1, 0.659206, 0.659206, 0.965407, 
67,1,1,2,2,1,1, 4.12132, 0.0457467,1,1, 0.707107, 0.707107, 
68,1,1,2,2,1,2, 4.18552, 0.0699538,1, 1.05901, 0.873491, 0.626509, 
69,1,1,2,2,2,1, 4.06065, 0.0228684,1, 1.17501, 0.710636, 0.587503, 
70,1,1,2,2,2,2, 4.06065, 0.0228684,1, 1.20959, 0.85106, 0.5, 
71,1,1,2,2,2,3, 4.11794, 0.044473,1, 1.23365, 0.962173, 0.461058, 
72,1,1,2,2,2,4, 4.18552, 0.0699538,1, 1.25302, 1.05901, 0.436746, 
73,1,1,2,2,2,5, 4.25417, 0.0958416,1, 1.26947, 1.14638, 0.419158, 
74,1,1,2,2,2, 0.5, 4.18552, 0.0699538,1, 1.14483, 0.606193, 0.717247, 
75,1,1,2,2,3,1, 4.08127, 0.030646,1, 1.30458, 0.709423, 0.533637, 
76,1,1,2,2,3,2, 4.04582, 0.0172773,1, 1.31711, 0.837226, 0.445742, 
77,1,1,2,2,3,3, 4.08127, 0.030646,1, 1.32941, 0.936966, 0.407448, 
78,1,1,2,2,3,4, 4.13228, 0.0498787,1, 1.34064, 1.02364, 0.383999, 
79,1,1,2,2,3,5, 4.18728, 0.0706174,1, 1.35086, 1.10184, 0.36729, 
80,1,1,2,2,3,6, 4.24266, 0.0914995,1, 1.36018, 1.17378, 0.354347, 
81,1,1,2,2,3, 0.5, 4.24266, 0.0914995,1, 1.30091, 0.611538, 0.665106, 
82,1,1,2,2,4,1, 4.12132, 0.0457467,1, 1.41421, 0.707107, 0.5, 
83,1,1,2,2,4,2, 4.06065, 0.0228684,1, 1.40719, 0.826728, 0.413364, 
84,1,1,2,2,4,3, 4.08127, 0.030646,1, 1.4096, 0.919463, 0.376107, 
85,1,1,2,2,4,4, 4.12132, 0.0457467,1, 1.41421,1, 0.353553, 
86,1,1,2,2,4,5, 4.16744, 0.0631364,1, 1.41944, 1.07274, 0.337626, 
87,1,1,2,2,4,6, 4.21526, 0.0811688,1, 1.42476, 1.13975, 0.32537, 
88,1,1,2,2,4,7, 4.26306, 0.0991949,1, 1.42999, 1.20223, 0.315423, 
89,1,1,2,2,5,1, 4.16744, 0.0631364,1, 1.5115, 0.704502, 0.475717, 
90,1,1,2,2,5,2, 4.08682, 0.0327359,1, 1.48707, 0.818064, 0.390839, 
91,1,1,2,2,5,3, 4.09609, 0.0362333,1, 1.48091, 0.905819, 0.35468, 
92,1,1,2,2,5,4, 4.12791, 0.0482308,1, 1.4799, 0.982071, 0.332969, 
93,1,1,2,2,5,5, 4.16744, 0.0631364,1, 1.48093, 1.05105, 0.317732, 
94,1,1,2,2,5,6, 4.2097, 0.0790737,1, 1.4829, 1.11468, 0.30606, 
95,1,1,2,2,5,7, 4.25267, 0.0952756,1, 1.48533, 1.17411, 0.296616, 
96,1,1,2,2,6,1, 4.21526, 0.0811688,1, 1.59992, 0.70187, 0.456736, 
97,1,1,2,2,6,2, 4.11794, 0.044473,1, 1.55988, 0.8106, 0.373733, 
98,1,1,2,2,6,3, 4.11794, 0.044473,1, 1.54616, 0.894501, 0.33864, 
99,1,1,2,2,6,4, 4.14313, 0.0539704,1, 1.54024, 0.967484, 0.317702, 
100,1,1,2,2,6,5, 4.1774, 0.066893,1, 1.53764, 1.03361, 0.303076, 
101,1,1,2,2,6,6, 4.21526, 0.0811688,1, 1.53671, 1.09473, 0.291912, 
102,1,1,2,2,6,7, 4.25441, 0.0959311,1, 1.53673, 1.15188, 0.282901, 
103,1,1,2,2,7,1, 4.26306, 0.0991949,1, 1.68145, 0.699306, 0.441154, 
104,1,1,2,2,7,2, 4.15129, 0.0570461,1, 1.62728, 0.804003, 0.360002, 
105,1,1,2,2,7,3, 4.1434, 0.0540717,1, 1.60682, 0.884756, 0.32591, 
106,1,1,2,2,7,4, 4.16301, 0.0614658,1, 1.59656, 0.955098, 0.305676, 
107,1,1,2,2,7,5, 4.19288, 0.0727314,1, 1.59075, 1.01894, 0.291598, 
108,1,1,2,2,7,6, 4.22708, 0.0856254,1, 1.58727, 1.07804, 0.280882, 
109,1,1,2,2,7,7, 4.26306, 0.0991949,1, 1.58517, 1.13339, 0.272249, 
110,1,1,2,2,8,2, 4.18552, 0.0699538,1, 1.69033, 0.798074, 0.348555, 
111,1,1,2,2,8,3, 4.17074, 0.0643815,1, 1.66379, 0.87616, 0.315393, 
112,1,1,2,2,8,4, 4.18552, 0.0699538,1, 1.64964, 0.944279, 0.2958, 
113,1,1,2,2,8,5, 4.21161, 0.0797918,1, 1.64097, 1.00621, 0.282215, 
114,1,1,2,2,8,6, 4.24266, 0.0914995,1, 1.63522, 1.06364, 0.271899, 
115,1,1,2,2,9,2, 4.21994, 0.0829336,1, 1.74976, 0.79268, 0.338751, 
116,1,1,2,2,9,3, 4.19903, 0.0750486,1, 1.71769, 0.868447, 0.306448, 
117,1,1,2,2,9,4, 4.20954, 0.0790105,1, 1.70001, 0.934642, 0.287441, 
118,1,1,2,2,9,5, 4.23229, 0.0875916,1, 1.68876, 0.994926, 0.274302, 
119,1,1,2,2,9,6, 4.26058, 0.0982575,1, 1.68097, 1.05091, 0.264348, 
120,1,1,2,3,1,1, 4.21526, 0.0811688,1, 1.13975, 0.650741, 0.712382, 
121,1,1,2,3,1, 0.5, 4.24266, 0.0914995,1, 1.06364, 0.543798, 0.817611, 
122,1,1,2,3,2,1, 4.11794, 0.044473,1, 1.31412, 0.646763, 0.57853, 
123,1,1,2,3,2,2, 4.1545, 0.0582583,1, 1.37517, 0.779328, 0.5, 
124,1,1,2,3,2,3, 4.23537, 0.0887532,1, 1.41863, 0.886519, 0.465115, 
125,1,1,2,3,2, 0.5, 4.20715, 0.0781126,1, 1.26222, 0.551602, 0.696666, 
126,1,1,2,3,3,1, 4.11794, 0.044473,1, 1.43755, 0.641077, 0.519657, 
127,1,1,2,3,3,2, 4.11794, 0.044473,1, 1.47649, 0.760966, 0.440241, 
128,1,1,2,3,3,3, 4.17515, 0.0660451,1, 1.50742, 0.856458, 0.405637, 
129,1,1,2,3,3,4, 4.24266, 0.0914995,1, 1.53379, 0.940171, 0.384347, 
130,1,1,2,3,3, 0.5, 4.24266, 0.0914995,1, 1.41105, 0.552087, 0.639761, 
131,1,1,2,3,4,1, 4.14313, 0.0539704,1, 1.54024, 0.635404, 0.483742, 
132,1,1,2,3,4,2, 4.11794, 0.044473,1, 1.55988, 0.747467, 0.4053, 
133,1,1,2,3,4,3, 4.15959, 0.0601766,1, 1.58058, 0.83599, 0.371507, 
134,1,1,2,3,4,4, 4.21526, 0.0811688,1, 1.59992, 0.913471, 0.350935, 
135,1,1,2,3,5,1, 4.1774, 0.066893,1, 1.63077, 0.630039, 0.458297, 
136,1,1,2,3,5,2, 4.13271, 0.050043,1, 1.63332, 0.736521, 0.381435, 
137,1,1,2,3,5,3, 4.16272, 0.0613568,1, 1.64531, 0.820241, 0.348585, 
138,1,1,2,3,5,4, 4.2097, 0.0790737,1, 1.65876, 0.893489, 0.328729, 
139,1,1,2,3,5,5, 4.26147, 0.0985922,1, 1.67208, 0.959967, 0.314708, 
140,1,1,2,3,6,1, 4.21526, 0.0811688,1, 1.71285, 0.625032, 0.438691, 
141,1,1,2,3,6,2, 4.1545, 0.0582583,1, 1.70014, 0.727181, 0.363591, 
142,1,1,2,3,6,3, 4.17515, 0.0660451,1, 1.70449, 0.807281, 0.331693, 
143,1,1,2,3,6,4, 4.21526, 0.0811688,1, 1.71285, 0.877382, 0.312516, 
144,1,1,2,3,6,5, 4.26147, 0.0985922,1, 1.72234, 0.941066, 0.299028, 
145,1,1,2,3,7,1, 4.25441, 0.0959311,1, 1.7885, 0.62037, 0.422771, 
146,1,1,2,3,7,2, 4.17989, 0.0678301,1, 1.76202, 0.718968, 0.349447, 
147,1,1,2,3,7,3, 4.19268, 0.0726551,1, 1.75958, 0.796172, 0.318466, 
148,1,1,2,3,7,4, 4.22708, 0.0856254,1, 1.76345, 0.863785, 0.299921, 
149,1,1,2,3,8,2, 4.20715, 0.0781126,1, 1.82, 0.711603, 0.337776, 
150,1,1,2,3,8,3, 4.21316, 0.0803756,1, 1.81144, 0.786391, 0.30766, 
151,1,1,2,3,8,4, 4.24266, 0.0914995,1, 1.81131, 0.851947, 0.289701, 
152,1,1,2,3,9,2, 4.23537, 0.0887532,1, 1.87474, 0.704907, 0.327863, 
153,1,1,2,3,9,3, 4.23537, 0.0887532,1, 1.86064, 0.777618, 0.298557, 
154,1,1,2,3,9,4, 4.26058, 0.0982575,1, 1.85688, 0.84142, 0.281139, 
155,1,1,2,4,2,1, 4.18552, 0.0699538,1, 1.43449, 0.606193, 0.572416, 
156,1,1,2,4,2,2, 4.24923, 0.0939765,1, 1.51698, 0.73225, 0.5, 
157,1,1,2,4,2, 0.5, 4.24923, 0.0939765,1, 1.36565, 0.517916, 0.682827, 
158,1,1,2,4,3,1, 4.17074, 0.0643815,1, 1.55276, 0.598566, 0.509708, 
159,1,1,2,4,3,2, 4.19639, 0.0740529,1, 1.61273, 0.711765, 0.435948, 
160,1,1,2,4,4,1, 4.18552, 0.0699538,1, 1.64964, 0.591599, 0.47214, 
161,1,1,2,4,4,2, 4.18552, 0.0699538,1, 1.69033, 0.69711, 0.399037, 
162,1,1,2,4,4,3, 4.24266, 0.0914995,1, 1.72592, 0.781542, 0.367598, 
163,1,1,2,4,5,1, 4.21161, 0.0797918,1, 1.73452, 0.585238, 0.445927, 
164,1,1,2,4,5,2, 4.19205, 0.072418,1, 1.75829, 0.685425, 0.37417, 
165,1,1,2,4,5,3, 4.23713, 0.0894151,1, 1.78495, 0.765126, 0.343524, 
166,1,1,2,4,6,1, 4.24266, 0.0914995,1, 1.81131, 0.579402, 0.425974, 
167,1,1,2,4,6,2, 4.20715, 0.0781126,1, 1.82, 0.675553, 0.355801, 
168,1,1,2,4,6,3, 4.24266, 0.0914995,1, 1.83892, 0.75176, 0.32599, 
169,1,1,2,4,7,2, 4.22688, 0.0855508,1, 1.87718, 0.666922, 0.341391, 
170,1,1,2,4,7,3, 4.25442, 0.0959334,1, 1.88923, 0.740382, 0.312401, 
171,1,1,2,4,8,2, 4.24923, 0.0939765,1, 1.93081, 0.659206, 0.329603, 
172,1,1,2,5,2,1, 4.25417, 0.0958416,1, 1.5421, 0.576547, 0.567763, 
173,1,1,2,5,3,1, 4.22772, 0.0858687,1, 1.65604, 0.56792, 0.501881, 
174,1,1,2,5,4,1, 4.2344, 0.088385,1, 1.74806, 0.560407, 0.462967, 
175,1,1,2,5,4,2, 4.25417, 0.0958416,1, 1.80608, 0.660366, 0.393864, 
176,1,1,2,5,5,1, 4.25417, 0.0958416,1, 1.82818, 0.553686, 0.436154, 
177,1,1,2,5,5,2, 4.25417, 0.0958416,1, 1.86936, 0.648466, 0.368175, 
178,1,1,2,5,6,2, 4.264, 0.0995481,1, 1.92673, 0.638513, 0.34938, 
179,1,1,3,1,3,3,4, -3.34909e-16,1,1,1, 0.333333, 
180,1,1,3,1,3,4, 4.01036, 0.00390758,1,1, 1.07753, 0.310943, 
181,1,1,3,1,3,5, 4.03279, 0.0123655,1,1, 1.14651, 0.295427, 
182,1,1,3,1,3,6, 4.06065, 0.0228684,1,1, 1.20959, 0.283687, 
183,1,1,3,1,3,7, 4.09105, 0.0343312,1,1, 1.26818, 0.274288, 
184,1,1,3,1,3,8, 4.12258, 0.0462218,1,1, 1.32318, 0.266467, 
185,1,1,3,1,3,9, 4.1545, 0.0582583,1,1, 1.37517, 0.259776, 
186,1,1,3,1,4,4, 4.01036, 0.00390758,1, 1.07201, 1.07201, 0.288782, 
187,1,1,3,1,4,5, 4.02469, 0.00931152,1, 1.06798, 1.13595, 0.273588, 
188,1,1,3,1,4,6, 4.04582, 0.0172773,1, 1.06481, 1.19442, 0.262197, 
189,1,1,3,1,4,7, 4.07042, 0.0265519,1, 1.06219, 1.24877, 0.253151, 
190,1,1,3,1,4,8, 4.09682, 0.0365079,1, 1.05997, 1.29983, 0.245673, 
191,1,1,3,1,4,9, 4.12412, 0.0468031,1, 1.05803, 1.34816, 0.239311, 
192,1,1,3,1,5,5, 4.03279, 0.0123655,1, 1.12831, 1.12831, 0.258724, 
193,1,1,3,1,5,6, 4.0488, 0.0184019,1, 1.12233, 1.1835, 0.247655, 
194,1,1,3,1,5,7, 4.06903, 0.0260278,1, 1.11743, 1.23486, 0.238912, 
195,1,1,3,1,5,8, 4.09159, 0.0345365,1, 1.11327, 1.28317, 0.23172, 
196,1,1,3,1,5,9, 4.11546, 0.0435371,1, 1.10965, 1.32894, 0.225624, 
197,1,1,3,1,6,6, 4.06065, 0.0228684,1, 1.17501, 1.17501, 0.236879, 
198,1,1,3,1,6,7, 4.07734, 0.029162,1, 1.16805, 1.22407, 0.228404, 
199,1,1,3,1,6,8, 4.09682, 0.0365079,1, 1.16217, 1.27028, 0.221457, 
200,1,1,3,1,6,9, 4.11794, 0.044473,1, 1.15706, 1.31412, 0.215588, 
201,1,1,3,1,7,7, 4.09105, 0.0343312,1, 1.21527, 1.21527, 0.220169, 
202,1,1,3,1,7,8, 4.10794, 0.0406997,1, 1.20783, 1.25979, 0.213439, 
203,1,1,3,1,7,9, 4.12676, 0.0477977,1, 1.20138, 1.30208, 0.207766, 
204,1,1,3,1,8,8, 4.12258, 0.0462218,1, 1.25094, 1.25094, 0.206902, 
205,1,1,3,1,8,9, 4.13942, 0.0525707,1, 1.24328, 1.29193, 0.201404, 
206,1,1,3,1,9,9, 4.1545, 0.0582583,1, 1.28316, 1.28316, 0.196062, 
207,1,1,3,2,2,1, 4.11794, 0.044473,1, 1.03931, 0.641077, 0.479184, 
208,1,1,3,2,2,2, 4.08127, 0.030646,1, 1.08759, 0.766532, 0.40905, 
209,1,1,3,2,2,3, 4.11794, 0.044473,1, 1.11794, 0.86426, 0.37858, 
210,1,1,3,2,2,4, 4.17074, 0.0643815,1, 1.14134, 0.949481, 0.359971, 
211,1,1,3,2,2,5, 4.22772, 0.0858687,1, 1.16085, 1.02673, 0.346716, 
212,1,1,3,2,3,1, 4.11794, 0.044473,1, 1.15706, 0.646763, 0.43804, 
213,1,1,3,2,3,2, 4.04582, 0.0172773,1, 1.18858, 0.762952, 0.364763, 
214,1,1,3,2,3,3, 4.06065, 0.0228684,1, 1.20959, 0.85106, 0.333333, 
215,1,1,3,2,3,4, 4.09682, 0.0365079,1, 1.2263, 0.927096, 0.314475, 
216,1,1,3,2,3,5, 4.14002, 0.0527997,1, 1.24051, 0.995719, 0.301265, 
217,1,1,3,2,3,6, 4.18552, 0.0699538,1, 1.25302, 1.05901, 0.291164, 
218,1,1,3,2,3,7, 4.23138, 0.0872492,1, 1.26425, 1.11814, 0.283, 
219,1,1,3,2,4,1, 4.14313, 0.0539704,1, 1.25628, 0.649249, 0.412535, 
220,1,1,3,2,4,2, 4.04582, 0.0172773,1, 1.27131, 0.759238, 0.338424, 
221,1,1,3,2,4,3, 4.04582, 0.0172773,1, 1.28381, 0.841342, 0.30689, 
222,1,1,3,2,4,4, 4.07101, 0.026777,1, 1.29475, 0.911764, 0.288166, 
223,1,1,3,2,4,5, 4.10528, 0.0396992,1, 1.30457, 0.975172, 0.27518, 
224,1,1,3,2,4,6, 4.14313, 0.0539704,1, 1.31352, 1.03361, 0.265335, 
225,1,1,3,2,4,7, 4.18226, 0.0687239,1, 1.32175, 1.0882, 0.257436, 
226,1,1,3,2,4,8, 4.22158, 0.0835536,1, 1.32938, 1.13965, 0.25085, 
227,1,1,3,2,4,9, 4.26058, 0.0982575,1, 1.3365, 1.18847, 0.245205, 
228,1,1,3,2,5,1, 4.1774, 0.066893,1, 1.34442, 0.650349, 0.394211, 
229,1,1,3,2,5,2, 4.06015, 0.0226806,1, 1.34385, 0.755638, 0.32022, 
230,1,1,3,2,5,3, 4.0488, 0.0184019,1, 1.34857, 0.83346, 0.288923, 
231,1,1,3,2,5,4, 4.06578, 0.0248021,1, 1.3544, 0.899963, 0.270471, 
232,1,1,3,2,5,5, 4.09345, 0.0352381,1, 1.3604, 0.95977, 0.25776, 
233,1,1,3,2,5,6, 4.12572, 0.0474044,1, 1.3663, 1.01488, 0.24818, 
234,1,1,3,2,5,7, 4.15996, 0.0603164,1, 1.37199, 1.06638, 0.240532, 
235,1,1,3,2,5,8, 4.19492, 0.0734996,1, 1.37743, 1.11495, 0.234181, 
236,1,1,3,2,5,9, 4.22995, 0.086708,1, 1.38264, 1.16104, 0.228755, 
237,1,1,3,2,6,1, 4.21526, 0.0811688,1, 1.42476, 0.650741, 0.379918, 
238,1,1,3,2,6,2, 4.08127, 0.030646,1, 1.4096, 0.752213, 0.306488, 
239,1,1,3,2,6,3, 4.06065, 0.0228684,1, 1.40719, 0.826728, 0.275576, 
240,1,1,3,2,6,4, 4.07101, 0.026777,1, 1.4084, 0.89026, 0.25745, 
241,1,1,3,2,6,5, 4.09345, 0.0352381,1, 1.41101, 0.947366, 0.245026, 
242,1,1,3,2,6,6, 4.12132, 0.0457467,1, 1.41421,1, 0.235702, 
243,1,1,3,2,6,7, 4.15174, 0.0572179,1, 1.41767, 1.04921, 0.228286, 
244,1,1,3,2,6,8, 4.1833, 0.0691194,1, 1.42122, 1.09565, 0.222146, 
245,1,1,3,2,6,9, 4.21526, 0.0811688,1, 1.42476, 1.13975, 0.216914, 
246,1,1,3,2,7,1, 4.25441, 0.0959311,1, 1.49912, 0.650731, 0.368185, 
247,1,1,3,2,7,2, 4.10587, 0.0399212,1, 1.47032, 0.748973, 0.295526, 
248,1,1,3,2,7,3, 4.07734, 0.029162,1, 1.46134, 0.820797, 0.265065, 
249,1,1,3,2,7,4, 4.08215, 0.0309763,1, 1.45836, 0.88195, 0.247281, 
250,1,1,3,2,7,5, 4.10023, 0.0377933,1, 1.45789, 0.936914, 0.23514, 
251,1,1,3,2,7,6, 4.12446, 0.0469315,1, 1.45869, 0.987595, 0.22606, 
252,1,1,3,2,7,7, 4.15174, 0.0572179,1, 1.46016, 1.03501, 0.218859, 
253,1,1,3,2,7,8, 4.18052, 0.0680699,1, 1.46201, 1.07979, 0.21291, 
254,1,1,3,2,7,9, 4.20997, 0.0791737,1, 1.46408, 1.12234, 0.20785, 
255,1,1,3,2,8,2, 4.13228, 0.0498787,1, 1.52708, 0.74591, 0.286428, 
256,1,1,3,2,8,3, 4.09682, 0.0365079,1, 1.51203, 0.815463, 0.256443, 
257,1,1,3,2,8,4, 4.09682, 0.0365079,1, 1.50518, 0.874637, 0.239, 
258,1,1,3,2,8,5, 4.11115, 0.0419117,1, 1.50192, 0.927831, 0.227131, 
259,1,1,3,2,8,6, 4.13228, 0.0498787,1, 1.50053, 0.976909, 0.218281, 
260,1,1,3,2,8,7, 4.15688, 0.0591571,1, 1.50019, 1.02286, 0.211278, 
261,1,1,3,2,8,8, 4.1833, 0.0691194,1, 1.50051, 1.06628, 0.205504, 
262,1,1,3,2,8,9, 4.21063, 0.0794236,1, 1.50125, 1.10758, 0.2006, 
263,1,1,3,2,9,2, 4.15959, 0.0601766,1, 1.58058, 0.743014, 0.278663, 
264,1,1,3,2,9,3, 4.11794, 0.044473,1, 1.55988, 0.8106, 0.249156, 
265,1,1,3,2,9,4, 4.11368, 0.0428672,1, 1.54947, 0.868077, 0.232045, 
266,1,1,3,2,9,5, 4.12472, 0.0470284,1, 1.54365, 0.919764, 0.220437, 
267,1,1,3,2,9,6, 4.14313, 0.0539704,1, 1.54024, 0.967484, 0.211801, 
268,1,1,3,2,9,7, 4.1654, 0.0623697,1, 1.53826, 1.01219, 0.204982, 
269,1,1,3,2,9,8, 4.18977, 0.0715582,1, 1.53719, 1.05448, 0.199369, 
270,1,1,3,2,9,9, 4.21526, 0.0811688,1, 1.53671, 1.09473, 0.194608, 
271,1,1,3,3,2,1, 4.17515, 0.0660451,1, 1.1676, 0.586687, 0.473622, 
272,1,1,3,3,2,2, 4.17515, 0.0660451,1, 1.23873, 0.703797, 0.410876, 
273,1,1,3,3,2,3, 4.23537, 0.0887532,1, 1.28598, 0.797581, 0.383938, 
274,1,1,3,3,3,1, 4.1545, 0.0582583,1, 1.28316, 0.588187, 0.427719, 
275,1,1,3,3,3,2, 4.11794, 0.044473,1, 1.33785, 0.695627, 0.361488, 
276,1,1,3,3,3,3, 4.1545, 0.0582583,1, 1.37517, 0.779328, 0.333333, 
277,1,1,3,3,3,4, 4.20715, 0.0781126,1, 1.40528, 0.852536, 0.316447, 
278,1,1,3,3,3,5, 4.264, 0.0995481,1, 1.43111, 0.919117, 0.304593, 
279,1,1,3,3,4,1, 4.16488, 0.0621713,1, 1.37808, 0.587431, 0.399789, 
280,1,1,3,3,4,2, 4.10314, 0.0388918,1, 1.41677, 0.688763, 0.332536, 
281,1,1,3,3,4,3, 4.12412, 0.0468031,1, 1.44539, 0.766352, 0.304127, 
282,1,1,3,3,4,4, 4.16488, 0.0621713,1, 1.46935, 0.833772, 0.287251, 
283,1,1,3,3,4,5, 4.21184, 0.0798809,1, 1.49037, 0.894927, 0.275515, 
284,1,1,3,3,4,6, 4.26058, 0.0982575,1, 1.50925, 0.951557, 0.26659, 
285,1,1,3,3,5,1, 4.18735, 0.0706435,1, 1.46133, 0.58581, 0.380068, 
286,1,1,3,3,5,2, 4.10612, 0.0400144,1, 1.48491, 0.682725, 0.312827, 
287,1,1,3,3,5,3, 4.11546, 0.0435371,1, 1.50572, 0.756087, 0.284551, 
